num_nodes,num_replicas,local_bsz,step_time,sync_time
6,6,4,0.8247252404689789,0.5777221221923828
6,6,6,0.9846732467412949,0.5623791389465332
6,6,8,0.9526402056217194,0.6520729808807373
8,8,4,1.0718630999326706,0.8235813446044922
8,8,6,1.2259737253189087,0.8071019172668457
8,8,8,1.078535184264183,0.7798988800048828
12,12,4,0.9598865360021591,0.7153707923889161
12,12,6,1.0585263222455978,0.6433114585876465
12,12,8,0.995886042714119,0.6924567375183107
16,16,4,1.0689729452133179,0.8124768409729003
16,16,6,1.2458065897226334,0.8338525657653808
16,16,8,1.0326939523220062,0.7419746742248534
16,20,4,1.114617869257927,0.8702900695800779
16,20,6,1.2591539472341537,0.8428860778808593
16,20,8,1.1715899109840393,0.8817900161743164
12,14,4,0.9491346180438995,0.7073215980529786
12,14,6,1.0472217351198196,0.6333132362365722
12,14,8,1.0709642171859741,0.7798842964172363
12,16,4,1.0260314047336578,0.7811502342224121
12,16,6,1.315607488155365,0.901235855102539
12,16,8,1.105435162782669,0.8015080680847168
16,24,4,1.0887243300676346,0.8471841087341307
16,24,6,1.246941715478897,0.8371095657348634
16,24,8,1.1410252302885056,0.8495948371887208
8,10,4,1.1279535591602325,0.8806861686706542
8,10,6,1.182204693555832,0.7633703651428223
8,10,8,1.1935512870550156,0.9004276199340822
6,7,4,0.9662268459796906,0.7182251205444335
6,7,6,1.0351398289203644,0.6218772602081298
6,7,8,0.9468455165624619,0.6597497558593751
6,8,4,0.9349723756313324,0.69010205078125
6,8,6,1.0320758074522018,0.615007453918457
6,8,8,1.0390103906393051,0.7492525672912598
8,12,4,1.202240914106369,0.9581292877197265
8,12,6,1.22857266664505,0.7889304389953613
8,12,8,1.2386584132909775,0.9548116645812988
12,20,4,1.0619768649339676,0.8207470207214355
12,20,6,1.1927739083766937,0.768107650756836
12,20,8,1.1341701596975327,0.8417266120910645
16,28,4,1.1858747899532318,0.9453437232971191
16,28,6,1.282054141163826,0.8690691947937011
16,28,8,1.1921126693487167,0.9034958267211914
6,10,4,0.9550442695617676,0.7120899696350098
6,10,6,1.1032157093286514,0.6874699707031251
6,10,8,1.1681584417819977,0.875768081665039
8,14,4,1.1756258457899094,0.9275834197998046
8,14,6,1.2880140095949173,0.8767129898071289
8,14,8,1.2515831887722015,0.9666299362182617
6,12,4,1.0636493265628815,0.7927096672058105
6,12,6,1.0561496168375015,0.6127591590881348
6,12,8,1.1342109441757202,0.8217150611877441
8,16,4,1.1660497933626175,0.8948924942016603
8,16,6,1.3526946157217026,0.9130516242980957
8,16,8,1.3511092960834503,1.0279865493774414
12,24,4,1.1348037719726562,0.871215015411377
12,24,6,1.2564921379089355,0.8015308685302734
12,24,8,1.2286330312490463,0.9151374359130858
16,32,4,1.2154397666454315,0.9506672096252442
16,32,6,1.2236507683992386,0.7806691932678225
16,32,8,1.2069856375455856,0.9011201629638671
12,28,4,1.2318173199892044,0.9693065071105958
12,28,6,1.3454120010137558,0.8983116455078126
12,28,8,1.2284080237150192,0.9072191009521484
16,40,4,1.230086326599121,0.9659784812927246
16,40,6,1.3438034504652023,0.9053768272399902
16,40,8,1.3084835708141327,0.9995283164978027
6,14,4,1.1146612018346786,0.8556988220214843
6,14,6,1.2259834855794907,0.7777105522155763
6,14,8,1.1076075285673141,0.7954732627868654
8,20,4,1.2899418324232101,1.0173232345581056
8,20,6,1.3694185763597488,0.9143506393432617
8,20,8,1.2535879015922546,0.938956428527832
12,32,4,1.2974279522895813,1.0179264373779298
12,32,6,1.3517181128263474,0.9078750801086426
12,32,8,1.3784977048635483,1.0541722412109376
6,16,4,1.1842377930879593,0.9195751724243164
6,16,6,1.2762813419103622,0.8339505805969238
6,16,8,1.2913939952850342,0.9640042228698732
8,24,4,1.2998500615358353,0.9892994651794433
8,24,6,1.4027767777442932,0.9194645881652833
8,24,8,1.4402688145637512,1.1001253967285156
16,48,4,1.2865070104599,0.9853632698059083
16,48,6,1.3909243941307068,0.9006971664428711
16,48,8,1.3730358928442001,1.0380528373718263
12,40,4,1.2987784147262573,1.0010953483581542
12,40,6,1.5429728627204895,1.0429114227294922
12,40,8,1.3219783306121826,0.9734999275207519
16,56,4,1.41212597489357,1.1078059120178223
16,56,6,1.5068360716104507,1.0128415451049806
16,56,8,1.3794866353273392,1.0333056831359864
6,20,4,1.1656901985406876,0.8585799369812012
6,20,6,1.2612491101026535,0.773256824493408
6,20,8,1.213068664073944,0.8755985183715821
8,28,4,1.3184396773576736,1.0163136024475097
8,28,6,1.505215361714363,1.0154014968872072
8,28,8,1.4995372742414474,1.1533964042663574
6,24,4,1.2213492095470428,0.8781149444580078
6,24,6,1.348325952887535,0.8101694297790526
6,24,8,1.2799329906702042,0.9043045387268066
8,32,4,1.4925574511289597,1.1608243560791016
8,32,6,1.6562142819166183,1.1210751075744627
8,32,8,1.5466401427984238,1.1793409690856937
12,48,4,1.367466613650322,1.0397093544006348
12,48,6,1.5468989163637161,1.0257756118774415
12,48,8,1.4655776619911194,1.0940399055480958
16,64,4,1.41716767847538,1.0743910636901857
16,64,6,1.4768322110176086,0.9455946922302245
16,64,8,1.4827728122472763,1.1415224685668943
