num_nodes,num_replicas,local_bsz,step_time,sync_time
6,6,10,0.8355938792228699,0.2727739515304565
6,6,14,0.8667468130588531,0.30923391914367676
6,6,20,0.9803604334592819,0.29717898654937747
6,6,28,0.937611535191536,0.13981952619552612
6,6,40,1.344086304306984,0.20412753462791441
6,6,57,1.8561437765757243,0.22828941370646158
6,6,80,2.773968802558051,0.21695291985405815
8,8,10,0.8324748277664185,0.32921092987060546
8,8,14,0.931003674864769,0.36179189491271974
8,8,20,1.0430971533060074,0.360125011920929
8,8,28,1.133022978901863,0.3371665277481079
8,8,40,1.3100585639476776,0.1978351364135742
8,8,57,1.8856065034866334,0.2434287117004395
8,8,80,2.84389066696167,0.2722910512288411
12,12,10,0.9079893827438354,0.32487062549591067
12,12,14,0.9728813916444778,0.40048998069763175
12,12,20,1.0558039546012878,0.40422440052032477
12,12,28,1.2367096245288849,0.3915698328018189
12,12,40,1.3942716121673584,0.25141769748263887
12,12,57,1.8872912406921387,0.28698518218994146
12,12,80,2.8538726568222046,0.3051437683105469
16,16,10,0.9365317821502686,0.35021217155456535
16,16,14,1.0381391942501068,0.4420076427459717
16,16,20,1.242578774690628,0.5266109094619751
16,16,28,1.233299970626831,0.4220136444091797
16,16,40,1.3007005453109741,0.18047234725952147
16,16,57,1.8366576433181763,0.22587136840820315
16,20,10,0.9520798325538635,0.4103421039581298
16,20,14,1.0916272103786469,0.4710933284759522
16,20,20,1.1984104712804158,0.501205997467041
16,20,28,1.2346342972346716,0.43682201058524006
16,20,40,1.3575295607248943,0.1333134511311849
16,20,57,1.86604642868042,0.18131968688964845
12,14,10,0.9112301021814346,0.3435527353286743
12,14,14,0.9768304526805878,0.3558090419769287
12,14,20,1.1707832664251328,0.4894024209976196
12,14,28,1.0602874755859375,0.26069901979886567
12,14,40,1.4483090809413366,0.3096439852033343
12,14,57,1.8200360933939617,0.10259225718180338
12,14,80,2.718081474304199,0.09005923461914063
12,16,10,0.9302684366703033,0.33945256614685065
12,16,14,1.0796032696962357,0.43426909542083736
12,16,20,1.1718094646930695,0.4797603206634521
12,16,28,1.2025169849395752,0.39049030761718745
12,16,40,1.3728006680806477,0.24650808970133467
12,16,57,1.8375455141067505,0.256364990234375
16,24,10,0.9792301505804062,0.3657862386703491
16,24,14,1.0987094789743423,0.4376984462738037
16,24,20,1.2731242444780138,0.5689655524359808
16,24,28,1.4170098781585694,0.5861076354980468
16,24,40,1.3659744262695312,0.2620414047241211
8,10,10,0.853119820356369,0.33340953159332276
8,10,14,0.9798954129219055,0.3643403186798096
8,10,20,1.070916086435318,0.37006111049652096
8,10,28,1.0627932250499725,0.2229542226791382
8,10,40,1.3064266443252563,0.17123883692423503
8,10,57,1.9230728830610002,0.286544312613351
8,10,80,2.72023073832194,0.15178951517740885
6,7,10,0.8753321170806885,0.2973956127166748
6,7,14,0.9252315759658813,0.2942493553161621
6,7,20,0.9970664381980896,0.31703289842605586
6,7,28,1.045031487941742,0.22913112449645995
6,7,40,1.340685024857521,0.19198210763931273
6,7,57,1.9243102073669434,0.24242744859059648
6,7,80,2.777700049536569,0.36763487897600455
6,8,10,0.8371393233537674,0.3181156711578369
6,8,14,1.0129852443933487,0.3935930328369141
6,8,20,1.1086606830358505,0.4063035974502564
6,8,28,1.1647476106882095,0.3660200414657592
6,8,40,1.3497440665960312,0.23039284610748295
6,8,57,1.870414638519287,0.2104871963500977
6,8,80,2.792696714401245,0.15906204891204834
8,12,10,0.8782684206962585,0.33210843658447264
8,12,14,1.0195856243371964,0.4199481401443481
8,12,20,1.0638606697320938,0.4100845556259155
8,12,28,1.2200500667095184,0.3760167460441589
8,12,40,1.3275345696343317,0.17584781816270617
8,12,57,1.8768890857696534,0.2536587631225586
